rep,held_city,model,r2_raw,spearman
24,beijing,ridge,-0.1919846079808405,0.019325835454867712
24,beijing,knn,-0.24127262707907549,0.09663907859687583
24,beijing,rf,-0.20499614763367635,0.11518481518481517
25,zhengzhou,ridge,-0.23169471366095062,0.005369837515151345
25,zhengzhou,knn,-0.25612451281512194,0.06130317287876758
25,zhengzhou,rf,-0.3265999392120871,0.049617788706194564
25,guangzhou,ridge,-0.12367851420750453,-0.021229820424451297
25,guangzhou,knn,-0.2332476771031553,-0.07425008933458495
25,guangzhou,rf,-0.34948757987665635,-0.1599093052784328
25,wuhan,ridge,-0.7477621341827156,0.09728372055167377
25,wuhan,knn,-0.8832522855045661,0.06787515967422353
25,wuhan,rf,-1.0274015006477981,0.07828430191670879
25,shanghai,ridge,0.010412581382522323,0.2232814338017389
25,shanghai,knn,-0.07622227473037202,0.09819155386598775
25,shanghai,rf,-0.0715146700799576,0.08604478647619214
25,xiamen,ridge,-0.02809891602845216,0.02670637202630117
25,xiamen,knn,-0.08528270140320315,0.029950440258041545
25,xiamen,rf,-0.07159880464758483,0.025550089433882192
25,beijing,ridge,-0.20130558132375165,-0.001469498243691792
